id,text
3279,Šta se desilo kada je Nikolaj drugi bio uklonjen sa vlasti?
3280,"Nared raspoloženju, temperamentu, raspoloženju i motivaciji, sa čim je emocija često povezana?"
3281,Koja politička partija sada dominira Floridom?
3282,Pod čijim rukovodstvom je Biskupska konferencija objavila pismo u kojem osuđuje navodne ratne zločine partizana?
3283,Koliko je 2009. godina bilo praznih domova na Floridi?
3284,Ko je napisao „Živeti crno?”
3285,Šta je sistematski povezano sa brojem vrsta?
3286,Koji novi zakon o ombudsmanu se priprema u Indiji?
3287,Koji je predsednik potpisao akt o pravu glasa?
3288,Suržik je dijalekt koji se nalazi između ukrajinskog i kog drugog jezika?
3289,Zašto je unutrašnje varenje bolje od spoljašnjeg?
3290,"Kako se zove epizoda u kojoj se pojavljuju novine Tajms, i igraju centralnu ulogu u toj epizodi serije Vombli?"
3291,Za izražavanje dimenziija čega su nekada korišćene imperijalne jedinice?
3292,Šta je moglo dovesti do gladi 80 miliona ljudi u Sovjetskom Savezu?
3293,Kako se zove font na kojem je zasnovan Tajms Nju Roman?
3294,"Ko je napisao ""Planete""?"
3295,Kada su slovenski jezici priznati kao indoevropski?
3296,Koji univerzitet nudi konvencionalne diplome?
3297,Da li je Rene Dekart bio idealista ili materijalista?
3298,Kog datuma je Čelzi ugostio potpuno stranu startnu postavu i zbog toga postao prvi tim koji je to uradio?
3299,Kako se često koriste određena dela klasične muzike?
3300,Da li je FA kup sponzorisan?
3301,Kojoj jezičkoj porodici  pripada liguranski jezik?
3302,Gde se izdaju novine Sudharma?
3303,Šta nije tako uobičajeno u otvorenom obrazovanju?
3304,Fuge J. S. Baha stvaraju koherentnu harmoničnu logiku koja bi bila nemoguća za koji drugi  muzički stil?
3305,Šta je Kuran odobravao?
3306,Koji novi režim se pojavio na Balkanu tokom kasnog srednjeg veka?
3307,Dokazi ukazuju na to da receptori na B ćelijama mogu da rade šta?
3308,Za koju prvu emisiju je Arsenal obezbedio najjznačajnije delove utakmice?
3309,Na kom jeziku je govorila većina ljudi u Anadoliji?
3310,"Pored tehnologije, Univerzitet primenjenih nauka nudi kurseve u društvenim naukama, medicini, dizajnu, i koje druge disciplinu?"
3311,Koju vrstu mehanizama je koristio diferencijalni analizator?
3312,U kojoj zemlji se govori kreolski engleski iz Limona?
3313,U kojoj godini je objavljen dvostruki album „Živ!”?
3314,Šta je bliski ekvivalent sirišta?
3315,Šta nije ograničeno samo na vladine funkcionere?
3316,Koje godine su prvi put sastavljena pravila Kembridža?
3317,Kako je saksofon zastupljen u Ravelovom Boleru?
3318,Gde je Titovo poslednje mesto počivanja?
3319,Ko ima najveći administrativno-sudski sistem na svetu?
3320,Zbog Titove posete kom regionu su dva ministra vlade podnela ostavke ?
3321,U kojoj simfoniji Antona Bruknera Vagnerova tuba ima istaknutu ulogu?
3322,"Zašto se Albanija razišla sa Tesalijom, Makedonijom i Epirom?"
3323,Koje godine je formirana Ragbi fudbalska zajednica?
3324,Šta je centar naseljenosti na Floridi?
3325,Tokom koje ere je okean Tetis bio dominantan?
3326,Koja pivara proizvodi pivo Milenijum?
3327,U kojoj epohi su se severna i južna Amerika postale povezane?
3328,Šta je holokaust?
3329,Gde se rangira Florida po BDP-u?
3330,Zašto je komercijalizacija klasične muzike bila štetna za muzičku industriju prema Šon Vankuru?
3331,Koja društvena institucija je povezana sa emocijom ljubavi?
3332,Koje pravila je osmanska proza morala da prati?
3333,Do koga događaja je Pruska zadržala veći deo Alzas-Lorene?
3334,Koje su zemlje su formirale Sile Osovine?
3335,Koji je naučnik prvi upotrebio termin biološka raznolikost?
3336,"S kojim je podgrupa antropologije kiborga veoma blisko povezana, pored STS-a?"
3337,Šta neki pojedinci u svim kulturama imaju značajno više od normalnog?
3338,Pacijenti koji imaju bezbolne srčane udare imaju više šta?
3339,Koje godine je IASP odgovorio na potrebu za stvaranjem korisnijeg sistema za opisivanje bola?
3340,Ko je kasnije kupio poznatu enciklopediju od Tajmsa 1908. godine?
3341,Kada je FIG odlučio da ukine upotrebu konopca u takmičenju?
3342,Koji operativni sistem se koristi na serverima mašina za pretragu prošlih verzija?
3343,Šta antropologija razvoja podrazumeva?
3344,Kada su formalno usvojeni režimi prenosa širokog ekrana VDTV-a?
3345,Koje su bile dve najrazvijenije ekonomske organizacije pod Osmanskim carstvom?
3346,Na kom jeziku je zasnovan firentinsko-toskanski jezik?
3347,Koja je jedna dobra osobina učenika iz razvijenih zemalja?
3348,Šta se smatra prvim mehaničkim analognim računarom?
3349,Studije iz 2012. godine su procenile da koliko procenata sisara može izumreti za 20 godina?
3350,Afektivno računarstvo je grana koje discipline?
3351,Na koliko godina je NBC Sports dobio produženje  Premijer lige 2015. godine?
3352,Šta se sa materijalima za odeću dešava brže u poređenju sa kamenom i kostima?
3353,U kojoj godini se raspao Sovjetski Savez?
3354,Šta je Škotska odbila da usvoji?
3355,Koji je termin koji se koristi za programe koji automatski posećuju veb-stranice i beleže podatke koje pronađu?
3356,Koja profesija proučava ulogu emocija u pružanju holističke zdravstvene zaštite?
3357,Koja su vrsta instrumenta dvostruka trska i blokflauta?
3358,"Sem u Nemačkoj, Engleskoj, Španiji i Australiji, gde je još nedavno otvoren istraživački centar za istoriju emocija?"
3359,Koje su dve najuspešnije životinjske vrste?
3360,Koliko je ključnih elemenata emocije prisutnih u modelu obrade komponenti?
3361,Ko je verovao 1067. godine da je hmelj dodat u pivo?
3362,U kojoj zemlji se generalni direktor sastao sa predstavnicima „velike petorke” fudbalskih klubova?
3363,"Šta je to izdanje, Sudarma?"
3364,Koga je Tito oženio 1940. godine?
3365,"Koje godine je počeo da izlazi list  ""Njujork Tajms""?"
3366,Zašto se novorođenčad opisuje kao fiziološki imunodeficitna?
3367,Tajms je osnovao koji izdavač koji je ujedno bio i urednik?
3368,U kojoj zemlji su politehnike odobrene isključivo od akademskih univerziteta?
3369,Koji vladar je priznao Osmanlije 1547. godine?
3370,Koja agencija je dodelila pomoć Jugoslaviji?
3371,Na koji deo jezika se fonologija kao reč takođe može odnositi?
3372,Kojim odnosom prikaza upravlja VDTV bez upotrebe leterboksinga ili anamorfnog istezanja?
3373,Ko je snažno podržavao come scritto ?
3374,Koliko godina Tajms koristi Tajms Nju Roman?
3375,Kako se sada zove Titograd?
3376,Od kojih godina su počeli da pokazuju svoje prisustvo mediji kao što su radio i televizija?
3377,Koju svetliju nijansu crvene je Čepman usvojio?
3378,Ko je napustio mesto urednika kada je Tajms kupljen 1982. godine?
3379,Pod kojim imenom se Sloveni pojavljuju početkom 6. veka?
3380,Ko je izvršavao aparthejd?
3381,Šta može nenamerno naškoditi vrsti koja zavisi od vrste koju zamenjuje?
3382,Šta je nemoguće učiniti sa identitetom?
3383,Kada je počeo period poznat kao renesansa?
3384,Kada su Vajs i Kropansano objavili svoj rad?
3385,"Kada je reč o planovima i rezultatima, šta antropolozi razvoja gledaju između njih?"
3386,Kako je izraz „crnac” određen u Sjedinjenim Državama?
3387,Na šta se kulturna antropologija specifično fokusirala?
3388,Koliko je do sada identifikovano različitih tipova jonskih kanala?
3389,Ko je prvi skovao izraz „bagovi”?
3390,Koji procenat igrača su bili Englezi u Premijer ligi 2009.godine?
3391,Koje godine je objavljen moldavsko-rumunski rečnik?
3392,Kako se zvao sekularni pravni sistem pod osmanskim kalifatom?
3393,Koja škola ne bazira svoj prijem na akademskim zaslugama?
3394,Koja je ruska vlada tvrdila da ukrajinski nije poseban jezik?
3395,Koja vrsta kvasca se koristi za dobijanje staut i porter piva?
3396,Gde bi se našli listovi koje su osmanlije kreirali dekorisanim ukrašavanjem?
3397,Koja je portugalska reč za diplome kratkog ciklusa dodeljivane pre 1988. godine?
3398,Koji instrumental Van Hejlen je pokazao majstorstvo na gitari Edi Van Hejlena?
3399,Koji je bio prvi video koji je dostigao milion pregleda?
3400,Srpskohrvatski je jedini slovenski jezik koji koristi koja dva pisma zajedno?
3401,Gde je živela opatica Hildegard?
3402,Kako bi se jezik trebao nazivati umesto „bosanski”?
3403,Šta je izdato 4. jula 1776. godine?
3404,Koju vrstu muzike su obično pisale žene kompozitorke?
3405,Koje godine je osnovana Banska akademija?
3406,Šta se dešava sa probavljenom hranom kada se prenese u tanko crevo?
3407,Od Slovena je taženo da prihvate čiju vlast?
3408,Kako se zove kada se računar vrati nazad i ponovlja uputstva programa dok se ne ispuni unutrašnji uslov?
3409,Koji je najčešći preskok u gimnastici elitnog nivoa?
3410,Koliko je crnih Afrikanaca iz južne Sahare bilo porobljeno?
3411,Kako se u Brazilu smatraju siromašni belci?
3412,Šta se u manjoj meri nalazi u klasičnom sanskritu?
3413,"Koja kriza u Irskoj je uključivala podmmićivanje, kronizam i dosluh?"
3414,Ko se nastanio u delovima Engleske?
3415,Koja je najčešća upotreba postavljenih Jutjub videa?
3416,Za šta se koriste zubi?
3417,Ko je rekao da su Aboridžini počeli da prihvataju svoje poreklo?
3418,Koji su to bili instrumenti zapada koji se mogu pronaći u kasnoj osmanskoj klasičnoj muzici?
3419,Kada je bilo vreme Paninija?
3420,Koje detalje su modernisti eliminisali?
3421,Kada je Fajerfoks objavljen?
3422,Koji period obuhvata Izveštaj o ljudskom razvoju za 2009. godinu?
3423,"U maju 2008. godine, Tajms je prešao iz koje fabrike u nove fabrike u Broksbornu, Mersisajdu i Glazgovu?"
3424,Kako se zove pojava kada neko želi da se odvoji od karakteristika bližnjih?
3425,Kakva je vrsta termina „Mauri”?
3426,Na kojoj brzini kadrova funkcioniše VDTV u zemljama sa bivšim PAL i SECAM?
3427,Šta znači baso kontinuo?
3428,Koja institucija je često koristila Tajms za kontinentalne obaveštajne podatke?
3429,Koje Debisijevo delo ima kornet?
3430,Ko je postao saveznik sa Mandžurima da bi preuzeo kontrolu nad Pekingom?
3431,Koja disciplina koristi etnografiju?
3432,Šta znači skraćenica MTU-R?
3433,Koje su druge verske grupe išle na islamske sudove?
3434,Odakle pedagoška psihologija izvodi zaključke?
3435,Koliko je vakuumskih cevi koristio Atanasov-Beri računar?
3436,Iz koje druge vrste institucija je nastala većina instituta za tehnologiju na Tajlandu?
3437,Kakvo očigledno poboljšanje odeća daje nosiocu?
3438,Kako se zove kada viši državni službenici pronevere novac iz državne blagajne?
3439,Šta mnogi ljudi dobijaju od svojih identitetskih grupa?
3440,Kada su počela satelitska probna emitovanja Haj-Vižn-a?
3441,Ko je izmislio teoriju rituala interakcije?
3442,Kada su sveštenici i trgovci počeli da šire informacije o arhitekturi?
3443,Čemu je doprinelo otapanje leda na Gondvani?
3444,Kako se zove rubrika koja ponedeljkom u Tajmsu obrađuje fudbal?
3445,Kada je visokoškolski tehnološki institut počeo da se integriše sa tradicionalnim južnoafričkim univerzitetima?
3446,Ko je platio 15 miliona funti za prelaz Alana Širera u svoj klub?
3447,Gde su rotifere najistaknutije?
3448,Po kome se mehanizam Antikitere smatrao prvim računarom?
3449,Koje je bilo osnivačko ime Braunšvajg Univerziteta za tehnologiju?
3450,Kako je originalno nazivan Jutjub Red?
3451,Koja usluga je mogla da pretražuje i reprodukuje Jutjub video od 2008. godine?
3452,"Pored fizičkih promena, kakve promene emocije ponekad uzrokuju?"
3453,U kom trenutku je počeo da se otvara južnoatlantski okean?
3454,Koje godine je snimljen film „Koža”?
3455,Antropolozi su deo čega?
3456,Koji deo vojske Sjedinjenih Država je razvio elektromehanički analogni računar za upotrebu na podmornici?
3457,Koje dva parametra mogu biti smanjena ako se njihova vrednost podrazumeva iz konteksta?
3458,Kako su se sprovodili moralni principi drevnih kultura?
3459,"Na koga je osmanska kuhinja, kao jedna od načina pripremanja hrane u pašinim kućama, mogla biti proširena?"
3460,Kako su Mandžuri prvobitno bili poznati?
3461,Za šta je zaslužan Tomas Edison?
3462,Za koju vrstu rudarstva je prvi svetski institut za tehnologiju pripremao studente?
3463,Koja religija se proširila u Kinu kroz sanskritske prevode?
3464,Šta su izvođači sa klasičnim obrazovanjem obimno studirali?
3465,Šta se dešavalo sa atmosferskom vodenom parom kada je voda stvarala okeane?
3466,Koji je primer dobrovoljne namere poruke u vezi sa neverbalnom komunikacijom?
3467,Šta je u islamu predstavljao Osmanski kalifat koji je uspostavio Murat prvi?
3468,Ko je snimao album „Škola je gotova”?
3469,Ko može da bira gde gimnastičar počinje da trči na zaletištu?
3470,Koju najveću populaciju ima Brazil u drugoj poziciji posle Afrike?
3471,"Koji drugi proizvod, osim ječma, je osnova piva koje može da sadrži gluten?"
3472,Gde se nalaze najugroženiji ekosistemi?
3473,"U računarskom smislu, šta znači LR?"
3474,Čija je teorija razmatrala tendencije za akciju?
3475,Na koje dokaze se evoluciona antropologija oslanja da bi razumela ljudsko iskustvo?
3476,Koje ime okeana je prevedeno da znači „sve more”?
3477,Kada je bio najslabiji trenutak za engleski fudbal?
3478,Koliko sudskih sistema je imalo Osmansko carstvo?
3479,Za šta služe digestivne komore Ktenofore i Knidarije?
3480,Šta je IPPP?
3481,Šta je zadalo udarac ekonomiji Kuomintanga?
3482,Šta Dokins objašnjava da mora da se takmiči jedno sa drugim unutar živih bića?
3483,Šta je stereotip tradicionalnih antropologa?
3484,Koja grupa ljudi debatuje o tome kada su ljudi počeli  da nose odeću?
3485,"Koja supergrupa je imala članove Fu fajtersa, Kvins Ov De Stoun Ejdž i Led zepelina?"
3486,Na čemu je zasnovana opera Filipa Glasa?
3487,"U periodu od 6 do 9 meseci, imuni sistem bebe počinje da reaguje na koje proteine?"
3488,Ko je preuzeo rukovodstvo Fonda u januaru 2011. godine?
3489,Koliko osnovnih emocija postoji u Plučikovoj teoriji?
3490,Zašto su teorija perifernih obrazaca i teorija kontrolne kapije prevaziđeni?
3491,Koja vrsta raznolikosti dolazi nepozvana?
3492,Koje godine određuju barokni period?
3493,U kom veku su napisane neoklasične kompozicije?
3494,Ko je preuzeo ostatke Zapadnog rimskog carstva?
3495,Gde se nalaze Bunjevci?
3496,Za šta interpersonalno uznemireni ljudi osećaju manjak podrške od strane bliskih ljudi?
3497,Za šta se u drugim zemljama koriste termini „srednji vek” i „moderno doba”?
3498,Na šta utiču dodatni troškovi?
3499,Šta je jedan od nedostataka korišćenja H.323 tehnike?
3500,Kada je prvi put korišćeno osvetljenje na aerodromu?
3501,Ko je inaugurisan za predsednika Jugoslavije 1953. godine?
3502,Koliki procenat akcija u Arsenalu je Kroenke posedovao do 2011. godine?
3503,Koja struja je rezultirala hlađenje Antarktika?
3504,Kako je nazvano pristupanje preskoku zaokruživanjem?
3505,Da li je UEFA ukinula petgodišnju zabranu engleskim klubovima da igraju u evropskim takmičenjima 1990. godine?
3506,Koja je URL adresa veb strane Tajmsa?
3507,Koja sveobuhvatna škola je otvorena u Koventriju?
3508,Koji izostavljen element na snimcima ekrana ih može učiniti nnepouzdanim kao dokaz?
3509,Šta su se pisci iz perioda Tanzimata nadali da će postići svojim objavljivanjem?
3510,Kada je UNFPA počela svoj rad?
3511,Kaji je drugi naziv za UDBA-u?
3512,Gde se onlajn mogu naći emitovanja na sanskritu?
3513,Kojim prefiksom se opisuje savremena kompozicija napisana u stilu ranijeg doba?
3514,Koja supstanca se sleže i čini pivo bistrim posle fermentacije?
3515,S kim je Melisa Čeker imala odnos u vezi sa životnom sredinom?
3516,Na koje formalne karakteristike objekata se antropolozi umetnosti fokusiraju?
3517,Gde je osnivano Osmansko carstvo?
3518,Koje vrste izvora energije zgrada ne bi trebalo prekomerno da koristi ukoliko se zgrada smatra ekološkim?
3519,Čemu su se Sovjeti protivili obnovi?
3520,Koliko je mesta u Ligi Evrope rezervisano za pobednike domaćih turnira?
3521,Kada su objavljeni zakoni fudbalske igre udruživanja?
3522,Ko je osnovao jedno od prvih američkih naselja na Floridi?
3523,Koja kompanija izdaje Tajms i njegove sestrinske novine  Sandej Tajms?
3524,Po čemu se evropska umetnička muzika razlikuje od mnogih drugih muzičkih formi?
3525,Ko je 1872. godine izmislio prvu mašinu za predviđanje plime i oseke?
3526,"Pogon za izgled, pogon za rendering, korisnički interfejs i druge stvari su komponente koje omogućavaju različite šta od veb-pregledača?"
3527,Šta je kulturni fenomen?
3528,Koji je značajan ogranak političkih nauka gde se analiziraju emocije?
3529,Posredstvom koga je konstruisan ENIIR?
3530,Tajms ima tradicionalno rivalstvo sa kojim drugim velikim britanskim novinama?
3531,Na koliko kontinenta se razdvojila Laurazija?
3532,Potpisivanjem kog sporazuma je kulminirao Austro-turski rat?
3533,"Koji sporazum su 1954. godine potpisali pisci, lingvisti i književni kritičari?"
3534,Koje godine je sukob između Kuomintaga i komunista intenzivirao?
3535,Koji je jedan deo održavanja piste koji pomaže u održanju nivoa trenja?
3536,Šta znači LCPS?
3537,"Sanskrit se koristi kao filosofski jezik u hinduizmu, budizmu, džainizmu i kojoj još religiji?"
3538,Kako se zove diploma koja se dodeljuje u Indiji za tehničke ili stručne kurseve?
3539,Da li se ciljevi održivog razvoja smatraju ambicioznim ili skromnim po obimu?
3540,Komisija je smatrala da je povezivanje potkopalo šta?
3541,Kako je bio poznat rat krajem 16. veka protiv Habzburške Austrije?
3542,Šta pomaže pilotima da udaljeni let približe za sletanje?
3543,Šta je uzrokovalo da se dijalekatski kontinuum razlomi?
3544,Koji je jedan od razloga zašto usluge VRS ne postoje u većini evropskih zemalja?
3545,Ko je preuzeo paket od Sentane?
3546,Koliko je obrazovnih ustanova imalo nastavni plan iz antropologije do 1898. godine?
3547,Koliko godina studija bi bilo potrebno da bi se stekla diploma politehnike u Singapuru?
3548,Koji poljski kralj je vodio borbu protiv Osmanskog carstva u bici kod Beča?
3549,Šta je izvor koncepata u arhitekturi hinduističkih hramova?
3550,Kada je Arsenal prešao na stadion Arsenala u Hajberiju?
3551,Gde su se Čerkezi naselili kada su napustili svoje domove na Kavkazu?
3552,"Koji element pesme, u hevi metalu, obično formiraju rifovi?"
3553,Šta je popularizovalo upotrebu konvencionalne hibridizacije za povećanje prinosa?
3554,Da li svi regioni ovaj izraz „crni ljudi” smatraju isto ?
3555,Kako se u Nemačkoj naziva visokoškolska ustanova?
3556,Ko je podrivao Ligu nacija?
3557,U kojoj grani fonologije je Džontan Kej istaknuta ličnost?
3558,Šta znači skraćenica IHDI?
3559,Koliko klasa straživanja Vulf podstiče?
3560,Kroz šta su mnogi ljudi u premodernom dobu izražavali svoju veru?
3561,Kada je prvi put formirana Premijer liga?
3562,Tokom kog perioda je Tito vodio politiku neutralnosti?
3563,Šta je uzrokovalo podelu carstva Marata 1761. godine?
3564,Koliko dodatnih slova ima hrvatsko latinsko pismo?
3565,Koji je opšti nadimak pristalica Arsenala?
3566,"Savremeni instrumenti mogu se klasifikovati kao duvački, gudački, drveni duvački i koja druga klasifikacija?"
3567,Koji je drugi izraz koji se koristi za nastavnika?
3568,"Koju metodu koriste kompozitori da bi izvođaču precizirali visine tonova, tempo, metričke strukture i ritmove za jedno muzičko delo?"
3569,U kom veku francuske istorije se uključuje francuska politehnička škola koja je uticala na obrazovne sisteme drugih zemalja?
3570,Kako se u Kanadi nazivaju politehnička odeljenja nacionalnih univerziteta?
3571,Koja dva vida imaju štokavski glagoli?
3572,Koliko je osnovnih emocija Ekman prepoznao?
3573,Koju poziciju je Tito imao u jugoslovenskoj  vladi od 1944. godine do 1963. godine?
3574,Ko je 1939. godine definisao fonologiju?
3575,"Šta su neki smatrali poboljšanim televizijskim formatom, a ne pravim VDTV formatom?"
3576,Koja nemačka reč označava životni prostor?
3577,Koliko pregleda dnevno je primao Jutjub od maja 2011. godine?
3578,"Čiji je plan za Istok podrazumevao ubijanje, deportaciju ili porobljavanje Slovena?"
3579,Šta su Ujedinjene nacije nazvale „starateljstvo moćnih”?
3580,Kada je Vitruvije napisao svoje kanone?
3581,Kada je Britanija podržavala dolazak radnika?
3582,Koja umetnost je bila važna u religioznoj simbolici i kao ukras u Osmanskom carstvu?
3583,Koliko zarađuje stadion Emirati dan utakmice?
3584,Koje godine je list Tajms podržao Baraka Obamu?
3585,Koji je nemački ekvivalent za sveobuhvatne škole?
3586,U odnosu na šta je rani logo Arsenala primer?
3587,Kada je osnovano Kinesko rukovodstvo za bezbednost mreže i informacione tehnologije?
3588,Koliko je Amanda Todd imala godina kada je sama sebi oduzela život zbog maltretiranja?
3589,Tokom kog rata je veliki broj italijanskih muškaraca prvi put naučio standardni italijanski jezik?
3590,U obliku čega su uglavnom zasnovane veštine jedne noge?
3591,Šta je mašina za predviđanje plime i oseke gospodina Vilijam Tomsona koristila za funkcionisanje?
3592,Gde se nalazi Milenijum stadion?
3593,Koje su neke usluge koje nude VIP usluge?
3594,Snažan vulkanizam je doprineo tome da rana Zemlja bude u kakvom stanju?
3595,Kojih dvaju stepena temperature se tiče termalna kategorija bola?
3596,Kakvu vrstu vlasti imaju vladini funkcioneri jer je ponekad teško reći da li su akcije legalne ili nezakonite?
3597,Šta je svake godine pretnja za Floridu?
3598,Koliko predstavnika ima Premijer liga za Evropsku asocijaciju klubova za sezonu 2012./2013. godine?
3599,Od čije dominacije se Jugoslavija oslobodila?
3600,U kojoj godini je Kreonke uspeo da preuzme deonice Arsenala?
3601,Koji globalni sporazum daje suverena nacionalna prava nad biološkim resursima?
3602,Vlade i nevlade i organizacije i preduzeća su sve su pogodne za postavljanje čega?
3603,Koji aspekt ili tip identiteta izdvaja Vajnrajh?
3604,Šta je primer ekstremnog oblika straha?
3605,Kako se klasifikuje nociceptivan bol?
3606,Ko je Kroenkeov glavni konkurent za akcije Arsenala?
3607,Koliki je bio neto profit Premijer lige u sezoni 2013./2014. godine?
3608,"Koliko dezoksiribonukleinskih kiselina od Rusa pokazuje da Y hromozomi spadaju u sedam glavnih haplogrupa, a sve su karakteristične za zapadnoevroazijske populacije?"
3609,Šta je proglasila Deklaracija o nezavisnosti?
3610,U kojoj godini je hmelj prvi put poznat da se koristi u pivu?
3611,Ko je bio poznat po tome što se usredsredio na životnu sredinu 1960-ih?
3612,Koja su neka od stvorenja koje su uključene u kraljevstvo Animalia?
3613,Kojom zemljom je vladao Pinoče?
3614,Koji mislilac je verovao da su emocije sastavni deo vrline?
3615,Šta solo izvođači mogu  da prikažu tokom kadence?
3616,Šta se obično piše u obliku pesama?
3617,Koju vrstu čitanja zahteva izvođenje klasične muzike?
3618,Koga je jugoslovenska Ustavotvorna skupština zvanično smenila 29. novembra 1945. godine?
3619,Od čega budu zaštićena preduzeća sa vezama što im omogućava korupcija menjanjem pravila igre?
3620,Koja su dva glavna embrionalna sistema u Ktenofori i Knidariji?
3621,Gde se aktivnost u talamusu koja je povezana sa bolom širi?
3622,Koju neočekivanu osobinu Jutjub možda ima priliku da učini radikalnom?
3623,Šta znači NCSO?
3624,Koju ideologiju je Tito napustio kao deo svog novog socijalizma?
3625,Koliko je drugoplasiranih u Ligi šampiona bili iz Premijer lige između 1992. godine i 2013. godine?
3626,Ko vodi učenike u formalnom okruženju?
3627,Bez čega je ostavio Britaniju poraz Napoleona?
3628,"Koja podoblast moderne fonologije, osim psiholingvistike, se preklapa sa fonetikom?"
3629,Koje godine je počelo povećanje stanovništva na 7 milijardi?
3630,Gde se nalaze Krašovani?
3631,Koji je prvi poznat napad koji je predvodio Džekson?
3632,Koji izraz se odnosi na još jedan način na koji se dijalekti razlikuju od jezika?
3633,Tokom kog rata su izmišljeni prvi digitalni računari?
3634,Koja karakteristika omogućava MCU da dozvoli da se više strana istovremeno vidi na ekranu?
3635,"Da li se britanski i američki engleski smatraju različitim jezicima, ili dijalektima jednog jezika?"
3636,"Dve violine, viola i violončelo čine kakvu grupu instrumenata?"
3637,U kom je veku nastao „stil“ kao umetnički koncept?
3638,Od koje godine je Komunistička partija bila zabranjena u Jugoslaviji?
3639,Koja je međunarodna organizacija bila u partnerstvu sa Ministarstvom obrazovanja Malezije 1969. godine?
3640,"Kiša, sneg i vetar spadaju u koju vrstu stvari od kojih odeća štiti nosioca?"
3641,Koja advokatska firma je koristila mašinu za pretragu ranijih verzija da zaštiti svog klijenta 2003. godine?
3642,Koje pravila su uticala na norme o fudbalskim savezima?
3643,Koji su neki primeri nebilateralnih životinja?
3644,Osećaj noža koji se zabada u meso je primer za koju vrstu bola?
3645,Kada su istraženi prvi video-sistemi sa usporenim gledanjem?
3646,Koja je paradigma identitetskog statusa nastala na osnovu radova Džejmsa Marsije?
3647,Šta je Arsenal smatrao da su boje žuta i plava nakon što je izgubio finale FA kupa obučen u crveno-belo?
3648,Šta znači ako su ljudi povezani po poreklu?
3649,Koliki tiraž ima Tajms od januara 2013. godine?
3650,Šta bi malo verovatno podiglo obrve ako bi ga žena nosila?
3651,Koji tip antropologije se bavi obrascima zajedničkog znanja?
3652,"Koji je termin kada su dijalekti A i B međusobno razumljivi, dijalekti B i C su međusobno razumljivi, ali dijalekti A i C nisu međusobno razumljivi?"
3653,Koji je jedini Institut za tehnologiju na Tajlandu koji je osnovala vlada u svom vlasništvu?
3654,Kako se naziva prvo poznato postojeće pisanje o arhitekturi?
3655,Koliko evropskih domaćinstava je gledalo VD emisije prema istraživanju tržišta Satelitskog monitora iz 2010. godine?
3656,Šta znači CPJ u računarskom smislu?
3657,Kojem podžanru hard roka pripada Def lepard?
3658,Kako je Edo period takođe poznat?
3659,U kom modernom muzičkom stilu se može videti uticaj baroka ili klasične ere?
3660,Sa koliko kadrova u sekundi oznaka 720p60 identifikuje progresivni format skeniranja?
3661,"Koji je bio prvi indeks korupcije, 1995. godine?"
3662,Kada je došlo do procvata Art Deko u oblasti Majamija?
3663,Mediteran je nastao sudarom Evrope i čega?
3664,"Zašto bi se italijanski dijalekti mogli smatrati nezavisnim jezicima, a ne dijalektima standardnog italijanskog?"
3665,Emocionalne epizode definisane u suprotnosti sa čime?
3666,Ko tvrdi da je došlo do naglog pada i stagnacije posle smrti Sulejmana?
3667,Kome je više naklonjen okvir politike pozitivne akcije?
3668,"Koje godine je razvijen CU-SiMi, alatka za video-konferencije zasnovane na desktopu?"
3669,Opera je počela da se razlikuje od prethodnih oblika po čemu?
3670,U kojoj godini je počeo da se imenuje Veliki vezir?
3671,Šta je formalno arhitektonsko obučavanje zanemarivalo u 19. veku?
3672,Koliko su moderni računari jači naspram ranih računara?
3673,Ko je napisao Aštadhjaji?
3674,Čijeg poslanika je ubio Daurentius?
3675,Sa kim je Bejl napisao „Razmišljanje o Teoriji afektivnih događaja”?
3676,Šta sam sanskrit nema?
3677,U kojoj deceniji je došlo do ujedinjenja Italije?
3678,Koja vrsta terapije može da ispita emocije na osnovu komponenti izraza lica?
3679,"U maju 2008. godine, Tajms je prešao na nove pogone koji su omogućili da se kakav sadržaj prvi put štampa na svakoj stranici?"
3680,Koju drugu disciplinu su generativisti kombinovali sa fonologijom?
3681,Na koja kulturna merila su upućivali sadržaji u stihovima pesama Blek Sabat-a?
3682,U kojoj zemlji se govori suržičkim dijalektom?
3683,Šta znači skraćenica ftp?
3684,Ko emituje utakmice Premijer lige u Kanadi?
3685,"Osim regiona, koji je primer faktora koji može uticati na dijalekt?"
3686,Kako se zvao Bakčerijev hit singl iz 2007. godine?
3687,Koji se termin koristi kada se akcent pomera na prethodni slog?
3688,Na koliko teritorija se emituje Premijer liga?
3689,Ko je pevao srednjovekovno gregorijansko pevanje?
3690,Koje godine je donet Zakon o reformi obrazovanja?
3691,U kojoj formi je emitovan Arsenalov meč protiv Mančester junajteda 2010. godine?
3692,Koji  tip instrumenta je virginal?
3693,Jedan od ciljeva UNFPA je da sve trudnoće budu kakve?
3694,Kome funkcioner želi da nanese neki oblik štete kada se takođe javlja korupcija?
3695,Odakle se razvila muška ritmička gimnastika?
3696,Kada je pivo u svom najboljem ukusu?
3697,Koji je glavni grad države Floride?
3698,Koliki je procenjeni iznos gubitaka od crva i virusa u 2003. godini?
3699,Da li je Florida poslala predstavnike u Filadelfiju za Deklaraciju o nezavisnosti?
